geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
2541,-23.484523641410348,-46.6554086611172,sao paulo,SP
94470,-30.08736756963512,-51.08753791648059,viamão,RS
41710,-12.973105119199747,-38.42991024499845,salvador,BA
75803,-17.892345154923643,-51.73878221390628,jatai,GO
15230,-21.23411902916313,-49.64034643537138,adolfo,SP
9811,-23.728337664723867,-46.55298349220973,sao bernardo do campo,SP
4120,-23.597291116567607,-46.62712350054825,são paulo,SP
22421,-22.98191243825374,-43.20938320191587,rio de janeiro,RJ
36240,-21.456967227653298,-43.56647260453687,santos dumont,MG
94080,-29.926486362196325,-51.06005194310118,gravatai,RS
77500,-10.691652142360384,-48.40634187252748,porto nacional,TO
7032,-23.50238730030584,-46.55534163197529,guarulhos,SP
11606,-23.78022776796129,-45.402911596312514,sao sebastiao,SP
13285,-23.03062091997319,-46.98877467890205,vinhedo,SP
22031,-22.96561814403608,-43.18988925033191,rio de janeiro,RJ
20710,-22.909482101621297,-43.27822307172959,rio de janeiro,RJ
12800,-22.539849999999944,-44.77096999999998,queluz,SP
95020,-29.17193979220602,-51.18067623150588,caxias do sul,RS
27110,-22.474790507647008,-43.83149337000087,barra do pirai,RJ
4815,-23.70179992949101,-46.69121435899852,sao paulo,SP
88504,-27.824144500692487,-50.33971152593927,lages,SC
4379,-23.66003597253154,-46.65457575688146,são paulo,SP
39970,-16.001354665315482,-41.27946366809081,pedra azul,MG
55602,-8.120012653882553,-35.296653876503534,vitoria de santo antao,PE
93610,-29.65959698924756,-51.16304579127935,estância velha,RS
40100,-12.993109930059331,-38.51506866495605,salvador,BA
13501,-22.426329782676472,-47.55822483484344,rio claro,SP
64670,-7.0812179165269455,-40.83799858740889,sao juliao,PI
38610,-16.291822718006866,-46.90390089748013,unaí,MG
99950,-28.07215627705874,-52.01112720880258,tapejara,RS
30710,-19.91797578082016,-43.96045825870041,belo horizonte,MG
37225,-21.462090332806007,-45.21990251184863,carmo da cachoeira,MG
75440,-16.43369735649809,-49.38323514259279,brazabrantes,GO
27175,-22.62008873157693,-43.882308580393264,pirai,RJ
5033,-23.52290416763806,-46.68350423036528,sao paulo,SP
38748,-18.95791712833534,-46.99130221002715,patrocinio,MG
89167,-27.2204999686364,-49.64075442979962,rio do sul,SC
5187,-23.44001159683971,-46.749702004934726,sao paulo,SP
69360,1.8191225731176064,-61.134737129258696,caracarai,RR
13414,-22.70372974870084,-47.65397399999999,piracicaba,SP
40283,-12.98596917958328,-38.48666543519533,salvador,BA
89500,-26.764375494190663,-51.01920549990963,cacador,SC
3460,-23.56759116902304,-46.513551342489485,sao paulo,SP
5565,-23.58945460949849,-46.793419636707135,sao paulo,SP
4301,-23.61994499639331,-46.63799254010618,sao paulo,SP
14095,-21.18876494288717,-47.76987064730896,ribeirao preto,SP
78640,-13.556595471793042,-52.27043736629185,canarana,MT
84350,-24.212498620969484,-50.92978110124314,ortigueira,PR
18640,-23.08042077193722,-48.38086484107316,pardinho,SP
14150,-21.20268048748108,-47.60024864687123,serrana,SP
23060,-22.90877980437338,-43.6043511557766,rio de janeiro,RJ
4660,-23.67052348765075,-46.67795379629512,sao paulo,SP
91900,-30.102051414940213,-51.253944816117546,porto alegre,RS
11704,-24.026751157366284,-46.49524377615558,praia grande,SP
7161,-23.394322666108856,-46.43820387676727,guarulhos,SP
11706,-24.043413904501968,-46.52226027321375,praia grande,SP
15057,-20.79529817232674,-49.33344677154084,sao jose do rio preto,SP
20740,-22.895787604766628,-43.30493765875126,rio de janeiro,RJ
24240,-22.89763954982969,-43.095864657222045,niterói,RJ
8330,-23.61192865568792,-46.46013666116848,sao paulo,SP
13060,-22.94011070774424,-47.124074430751904,campinas,SP
27347,-22.55245231292177,-44.18118630025448,barra mansa,RJ
59300,-6.45993613182089,-37.09190909404598,caico,RN
30518,-19.950303918402664,-44.00401715875127,belo horizonte,MG
28895,-22.520974265839747,-41.92057859109649,rio das ostras,RJ
5787,-23.61862521288013,-46.75845077644406,sao paulo,SP
18705,-23.107177026371943,-48.93394841548849,avare,SP
5765,-23.63049686307677,-46.75506707288178,são paulo,SP
19045,-22.15011310018344,-51.373697383508926,presidente prudente,SP
79063,-20.521575879825697,-54.59844291814286,campo grande,MS
16250,-21.55860885058177,-50.45102264059426,clementina,SP
13343,-23.09371963619169,-47.20897476377438,indaiatuba,SP
37900,-20.72073986801233,-46.609393796584,passos,MG
6474,-23.488951480928364,-46.853951448549104,barueri,SP
20950,-22.902089627243427,-43.25437478864907,rio de janeiro,RJ
57030,-9.670270190951586,-35.71887739869581,maceio,AL
25235,-22.68173999999993,-43.35052464399996,duque de caxias,RJ
45654,-14.811632404399884,-39.02529008546423,ilheus,BA
13500,-22.413871707195977,-47.56155987665171,rio claro,SP
88115,-27.540483439709654,-48.629983337947706,sao jose,SC
41613,-12.95780165962436,-38.395063974245375,salvador,BA
15014,-20.822532055139256,-49.37714291405219,são josé do rio preto,SP
12420,-22.945064470526344,-45.46371952947366,pindamonhangaba,SP
38950,-19.49568639893793,-46.54693390470732,ibia,MG
30160,-19.921109490420715,-43.9391913357088,belo horizonte,MG
96700,-29.96199252778645,-51.71589661435996,sao jeronimo,RS
24240,-22.897906057025303,-43.10291472836008,niteroi,RJ
28635,-22.24004975767916,-42.52195928158197,nova friburgo,RJ
45770,-15.622263265794963,-40.26627228664825,maiquinique,BA
9130,-23.69296811408612,-46.50482497807145,santo andre,SP
32280,-19.9457552952015,-44.058296455370105,contagem,MG
3525,-23.554308572854755,-46.515918263806334,sao paulo,SP
24858,-22.77298526174036,-42.93348585291521,itaborai,RJ
79034,-20.425297500000003,-54.55394999999999,campo grande,MS
8161,-23.50987262078318,-46.411868072633375,sao paulo,SP
12916,-22.97327798112988,-46.538474583963264,braganca paulista,SP
86690,-22.83863446326907,-51.97100619205666,colorado,PR
23570,-22.91373404440535,-43.65520609117663,rio de janeiro,RJ
66635,-1.3118655901190772,-48.45707290600975,belém,PA
18270,-23.3523402075783,-47.85035742346205,tatui,SP
21221,-22.84343610214089,-43.31016446295224,rio de janeiro,RJ
48450,-11.105353745044154,-38.51580175234405,cipó,BA
28625,-22.2835805047368,-42.53443894530584,nova friburgo,RJ
18800,-23.200238893194683,-49.38300497311254,piraju,SP
35680,-20.091252348976475,-44.59568442224317,itauna,MG
4088,-23.60326607992389,-46.65882169276926,sao paulo,SP
36880,-21.130851614490147,-42.36833775950717,muriae,MG
22081,-22.9859128395753,-43.19216425921871,rio de janeiro,RJ
5021,-23.53456345268047,-46.68662682209016,sao paulo,SP
26183,-22.712920607024778,-43.33551737694599,belford roxo,RJ
67200,-1.3652100000000047,-48.33961199999999,marituba,PA
14805,-21.746659069004163,-48.179485175045215,araraquara,SP
97542,-29.78430698457465,-55.79199994646917,alegrete,RS
69084,-3.078357956979632,-59.94980753788447,manaus,AM
69925,-10.153598431816365,-67.7401714133654,senador guiomard,AC
30640,-19.981794865947244,-44.02344880197928,belo horizonte,MG
18013,-23.492205276075552,-47.41173943590872,sorocaba,SP
18250,-23.362075330887823,-48.17970303518213,guarei,SP
96815,-29.7037141645308,-52.43405978763033,santa cruz do sul,RS
9040,-23.6628135,-46.53313199999998,santo andre,SP
71917,-15.837113536211028,-48.02930083236194,brasília,DF
92310,-29.91878544993916,-51.18498308534824,canoas,RS
26275,-22.79577343891706,-43.550448751787926,nova iguacu,RJ
79930,-22.950407418590093,-55.628772741798485,aral moreira,MS
68530,-7.3129111494478,-50.05236433984784,rio maria,PA
6122,-23.542879086589,-46.79704550248151,osasco,SP
24360,-22.923552616748072,-43.09312249009702,niteroi,RJ
13345,-23.10813635942637,-47.2286827621329,indaiatuba,SP
11900,-24.49694662499182,-47.849129874950165,registro,SP
88063,-27.70049070330084,-48.493366113797656,florianopolis,SC
79150,-21.6414708086515,-55.16153387811737,maracaju,MS
38270,-19.52967494405559,-49.485887114492144,campina verde,MG
11075,-23.962497506520865,-46.34543116861901,santos,SP
15045,-20.778524302317017,-49.39922232090238,sao jose do rio preto,SP
8772,-23.486517811222395,-46.28504715635728,mogi das cruzes,SP
6223,-23.51409806160203,-46.77680178890888,osasco,SP
64053,-5.072377500000002,-42.75048824999999,teresina,PI
31578,-19.806715389801443,-44.00186802123595,belo horizonte,MG
75063,-16.28776499999998,-48.95690497099997,anapolis,GO
13484,-22.55993334693288,-47.42380012614691,limeira,SP
94955,-29.919443546002896,-51.08227240987021,cachoeirinha,RS
35900,-19.63854408316687,-43.23685689937612,itabira,MG
33913,-19.78170910851754,-44.02095774632119,ribeirao das neves,MG
89012,-26.913132451592617,-49.07356897223699,blumenau,SC
4047,-23.60794835221301,-46.64105360407415,sao paulo,SP
89216,-26.29707412101101,-48.86530195322872,joinville,SC
50730,-8.051574908130892,-34.940748021524506,recife,PE
31845,-19.83831171653804,-43.908513725821685,belo horizonte,MG
57330,-9.826357936406035,-36.74350553020881,lagoa da canoa,AL
6385,-23.53466094331305,-46.83750458491049,carapicuiba,SP
9854,-23.76075981996817,-46.5986472045923,sao bernardo do campo,SP
71825,-15.887098322135506,-48.01632597240166,brasília,DF
9170,-23.706187470713868,-46.51162102553522,santo andre,SP
78850,-15.535823950868268,-54.28351362658934,primavera do leste,MT
14093,-21.16542086594724,-47.7441036880374,ribeirao preto,SP
3921,-23.588966965029712,-46.51705429141903,sao paulo,SP
89196,-26.98458054285869,-50.00823652950034,salete,SC
7260,-23.460312625310184,-46.408358907438384,guarulhos,SP
22460,-22.965673033585297,-43.22981539661835,rio de janeiro,RJ
91050,-30.00363157507646,-51.15137182693758,porto alegre,RS
35500,-20.1447292656757,-44.89867045149885,divinopolis,MG
59114,-5.759069500692494,-35.26718416763805,natal,RN
9120,-23.68969356303169,-46.494724336129465,santo andre,SP
58043,-7.124903580904842,-34.835985770327206,joao pessoa,PB
79090,-20.477182349414388,-54.64383997861972,campo grande,MS
8240,-23.527412127091324,-46.44744186722436,sao paulo,SP
65076,-2.5074159841712524,-44.30612673951701,sao luis,MA
41750,-12.98760132361936,-38.43969581848347,salvador,BA
1410,-23.558595737434405,-46.65657075535223,sao paulo,SP
14300,-20.900547763275373,-47.590070741007,batatais,SP
7859,-23.329165433036582,-46.71722337037976,franco da rocha,SP
39804,-17.868938196673927,-41.51724414069656,teofilo otoni,MG
19400,-21.87555056187415,-51.84447352108285,presidente venceslau,SP
89275,-26.428688020958475,-49.06534607665574,schroeder,SC
3736,-23.5069615863297,-46.51579705796876,são paulo,SP
30285,-19.909526940879463,-43.89620173798267,belo horizonte,MG
9380,-23.62698749235395,-46.47787233527612,maua,SP
22750,-22.952689575076462,-43.32936940412017,rio de janeiro,RJ
13500,-22.39885109383101,-47.570084717727546,rio claro,SP
1513,-23.5578330313636,-46.63200147835992,sao paulo,SP
1415,-23.560859755756265,-46.66659279531417,são paulo,SP
19814,-22.64961538190318,-50.406862966414685,assis,SP
48180,-11.938414859387263,-38.09003095429728,entre rios,BA
21073,-22.854036299757578,-43.27418300346245,rio de janeiro,RJ
9750,-23.68698516287448,-46.55055053073781,sao bernardo do campo,SP
22410,-22.983093450458764,-43.21339167095627,rio de janeiro,RJ
90240,-30.00672041909516,-51.188963698597625,porto alegre,RS
35960,-19.97401367365667,-43.40889611259899,santa barbara,MG
1248,-23.547336999163274,-46.66800983458364,sao paulo,SP
18870,-23.39045045703597,-49.51213036189136,fartura,SP
85340,-25.493983607088467,-52.5324235785211,rio bonito do iguacu,PR
30692,-19.99553536164807,-44.04860812461769,belo horizonte,MG
30882,-19.882906498450577,-44.00649200567568,belo horizonte,MG
6298,-23.521462514569407,-46.763268164427934,osasco,SP
22250,-22.94656286955391,-43.18260324522467,rio de janeiro,RJ
69911,-9.991762575076464,-67.81918050513589,rio branco,AC
60311,-3.7155742281435655,-38.55372931779098,fortaleza,CE
60310,-3.712377865947241,-38.55024939286744,fortaleza,CE
97560,-30.397148679641223,-56.443215354974406,quaraí,RS
5417,-23.56080749486411,-46.6894664583646,sao paulo,SP
22410,-22.98301079516995,-43.21128228518664,rio de janeiro,RJ
88135,-27.67686946919684,-48.68100882920805,palhoca,SC
5037,-23.51308930668248,-46.68942389993656,sao paulo,SP
96085,-31.746852482370628,-52.29180188620234,pelotas,RS
15503,-20.403095742881938,-49.979945661324585,votuporanga,SP
76400,-14.514238116806222,-49.142203850418674,uruacu,GO
4703,-23.62077041799864,-46.69150172537361,sao paulo,SP
33900,-19.799957722824992,-44.01058378231973,ribeirao das neves,MG
58045,-7.126469161261423,-34.82439895115124,joao pessoa,PB
5410,-23.55867708298231,-46.67612933360268,sao paulo,SP
22270,-22.955041947833024,-43.19446226588381,rio de janeiro,RJ
30140,-19.930997000836715,-43.93312647377229,belo horizonte,MG
85907,-24.74848709440935,-53.71067373536956,toledo,PR
39550,-15.80443665352218,-42.22004212828059,taiobeiras,MG
13841,-22.36305104524062,-46.92288337221223,mogi guaçu,SP
6322,-23.531674858761736,-46.83248172882186,carapicuiba,SP
82620,-25.385242903139225,-49.22263505551384,curitiba,PR
4564,-23.61581786398534,-46.68133624811021,sao paulo,SP
22430,-22.98215705190717,-43.22203783596862,rio de janeiro,RJ
80320,-25.4546499708581,-49.29405194171619,curitiba,PR
27113,-22.4605794655408,-43.8391461474113,barra do pirai,RJ
65075,-2.4966917774306463,-44.28932351473382,sao luis,MA
20031,-22.907306735212703,-43.17470140313923,rio de janeiro,RJ
11055,-23.96587298834324,-46.32570149278663,santos,SP
96030,-31.762613305297503,-52.36248978616757,pelotas,RS
39885,-17.277521340163478,-41.0889441139695,crisolita,MG
36415,-20.50731214256721,-43.85993872521296,congonhas,MG
60541,-3.785403042431285,-38.58795880059028,fortaleza,CE
52050,-8.039075930059422,-34.89984355689881,recife,PE
36400,-20.67139130829788,-43.77949563999326,conselheiro lafaiete,MG
18201,-23.590787908176857,-48.03495815457581,itapetininga,SP
12090,-23.046860017964026,-45.55887139321529,taubate,SP
94150,-29.929746871230243,-51.01695249418604,gravatai,RS
4902,-23.670138918402667,-46.72831365944374,são paulo,SP
83430,-25.36429461923455,-49.112445572354666,campina grande do sul,PR
51020,-8.11700839716662,-34.89790648765074,recife,PE
14412,-20.54090780386005,-47.35889680072301,franca,SP
79612,-20.79258672479264,-51.66077625781514,tres lagoas,MS
37502,-22.43676722015244,-45.45848916820884,itajuba,MG
4444,-23.69173384920097,-46.68571197446271,sao paulo,SP
13501,-22.43996710851753,-47.56180229046674,rio claro,SP
89820,-26.87952269198678,-52.41112582752713,xanxere,SC
74215,-16.69752918741294,-49.27468664557785,goiania,GO
9850,-23.72621547792723,-46.57598099999999,sao bernardo do campo,SP
15046,-20.77511395501244,-49.396948846380965,sao jose do rio preto,SP
68745,-1.295414145624778,-47.90399148627673,castanhal,PA
18200,-23.584459738126803,-48.03968447855055,itapetininga,SP
6213,-23.53236399720137,-46.76773272202672,osasco,SP
37640,-22.85395216341295,-46.31770743345984,extrema,MG
2431,-23.48781727477062,-46.63644942270185,são paulo,SP
24417,-22.84504284113872,-43.04949718467837,sao goncalo,RJ
91230,-30.01674781320335,-51.12311689716661,porto alegre,RS
21831,-22.895031289485804,-43.48320078988984,rio de janeiro,RJ
2926,-23.499947470075963,-46.70127600492003,sao paulo,SP
36610,-21.8422043357576,-43.12816618113613,pequeri,MG
16201,-21.29330351587124,-50.34428600330744,birigui,SP
29105,-20.35851529098639,-40.30997751418443,vila velha,ES
49025,-10.940222441571958,-37.05626189456955,aracaju,SE
5844,-23.656687187344897,-46.74280315084542,sao paulo,SP
89895,-27.072234189610928,-53.32630798429786,riqueza,SC
85501,-26.22455456609334,-52.67307474405657,pato branco,PR
95600,-29.64831713849616,-50.78098450582837,taquara,RS
4652,-23.66053359664595,-46.66582094640791,sao paulo,SP
85960,-24.57866747949612,-54.05139226668528,marechal candido rondon,PR
89560,-27.00558311699152,-51.154173355428725,videira,SC
87015,-23.42659509998051,-51.96591379448731,maringa,PR
1227,-23.55369281072185,-46.66223265791455,são paulo,SP
28950,-22.771358840792136,-41.90968643796067,armação dos búzios,RJ
58660,-7.071755393925493,-36.57956430781482,juazeirinho,PB
47810,-12.13835270835107,-45.011256474355,barreiras,BA
7270,-23.45796348866767,-46.42819735458576,guarulhos,SP
21032,-22.85714713682272,-43.25774879418901,rio de janeiro,RJ
9862,-23.69960196364473,-46.58657394405346,são bernardo do campo,SP
26087,-22.71896413049411,-43.52320708993776,nova iguacu,RJ
12460,-22.738679668142023,-45.59772964566876,campos do jordao,SP
53620,-7.836739999999963,-34.908549999999934,igarassu,PE
81240,-25.476742183738217,-49.33861842270185,curitiba,PR
25645,-22.55046865604076,-43.2176823741525,petrópolis,RJ
6097,-23.52846669274059,-46.77991709700501,osasco,SP
52050,-8.036294902849832,-34.89779870952077,recife,PE
96077,-31.76171855453289,-52.33224815306711,pelotas,RS
41253,-12.92087814565162,-38.441242139919055,salvador,BA
71670,-15.827232150223129,-47.81732108893824,brasília,DF
5136,-23.50630320122337,-46.74894780904842,sao paulo,SP
20521,-22.925447592273144,-43.22968532194593,rio de janeiro,RJ
13572,-22.04719999417162,-47.88531061754856,sao carlos,SP
76803,-8.75208099032747,-63.89591537791901,porto velho,RO
19410,-21.88593453736731,-51.7333218227857,piquerobi,SP
6030,-23.558078991458974,-46.76543689465644,osasco,SP
69057,-3.1147874999999945,-60.0106725,manaus,AM
7197,-23.46154813488261,-46.51607619644716,guarulhos,SP
6440,-23.51172771992365,-46.86206026324495,barueri,SP
